,id,title,type,age_certification,runtime,release_year,seasons,imdb_score
55667,tm318166,The 15:17 to Paris,MOVIE,PG-13,94,2018,0.0,5.3
55728,tm229671,The Wizard of Lies,MOVIE,,133,2017,0.0,6.8
55746,tm370689,Batman Ninja,MOVIE,PG-13,85,2018,0.0,5.6
55762,tm365731,Batman: Gotham by Gaslight,MOVIE,R,78,2018,0.0,6.7
55769,tm223123,2:22,MOVIE,PG-13,98,2017,0.0,5.7
55790,tm240631,Early Man,MOVIE,PG,89,2018,0.0,6.1
55846,tm347715,Spielberg,MOVIE,,147,2017,0.0,7.7
55859,tm309199,Jerrod Carmichael: 8,MOVIE,R,59,2017,0.0,7.2
55895,tm312928,The Immortal Life of Henrietta Lacks,MOVIE,,93,2017,0.0,6.3
55913,tm317999,Down a Dark Hall,MOVIE,PG-13,96,2018,0.0,5.0
55955,tm243870,All I See Is You,MOVIE,R,110,2017,0.0,5.4
56013,tm312471,Andre the Giant,MOVIE,,85,2018,0.0,7.8
56022,tm311579,May It Last: A Portrait of the Avett Brothers,MOVIE,,107,2017,0.0,8.3
56032,tm435961,Flight of the Conchords: Live in London,MOVIE,,88,2018,0.0,8.2
56096,tm351136,Killing Gunther,MOVIE,R,93,2017,0.0,4.8
56150,tm266538,Unlocked,MOVIE,R,98,2017,0.0,6.3
56165,tm376417,The Gospel According to André,MOVIE,PG-13,94,2018,0.0,6.7
56184,ts80953,Miss Sherlock,SHOW,TV-14,50,2018,1.0,6.9
56228,tm292179,Batman and Harley Quinn,MOVIE,PG-13,74,2017,0.0,5.9
56242,tm277395,Arsenal,MOVIE,R,92,2017,0.0,4.0
56255,tm370275,Jane Fonda in Five Acts,MOVIE,PG-13,133,2018,0.0,8.0
56317,tm373367,Paterno,MOVIE,,105,2018,0.0,6.5
56344,tm314240,Racer and the Jailbird,MOVIE,R,130,2017,0.0,6.3
56357,tm352871,The Problem with Apu,MOVIE,,49,2017,0.0,3.6
56376,tm430566,My Dinner with Hervé,MOVIE,,110,2018,0.0,6.9
56400,tm356534,What They Had,MOVIE,R,101,2018,0.0,6.7
56438,ts77594,Mosaic,SHOW,TV-MA,50,2018,1.0,6.4
56455,tm448298,Pete Holmes: Dirty Clean,MOVIE,,75,2018,0.0,7.2
56476,ts83292,Random Acts of Flyness,SHOW,TV-MA,34,2018,2.0,6.5
56488,tm273334,The Yellow Birds,MOVIE,R,96,2017,0.0,5.7
56524,tm372420,A Happening of Monumental Proportions,MOVIE,R,81,2017,0.0,4.7
56551,tm361837,Scooby-Doo! & Batman: The Brave and the Bold,MOVIE,PG,75,2018,0.0,6.6
56559,tm300807,Becoming Warren Buffett,MOVIE,PG-13,90,2017,0.0,7.5
56562,tm414196,The Cold Blue,MOVIE,,74,2018,0.0,7.6
56565,tm357226,Michelle Wolf: Nice Lady,MOVIE,,58,2017,0.0,6.8
56585,tm321589,Vixen: The Movie,MOVIE,,75,2017,0.0,6.5
56612,tm325101,Gun Shy,MOVIE,R,91,2017,0.0,4.0
56619,tm267247,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,MOVIE,,95,2017,0.0,7.9
56629,tm275758,David Bowie: The Last Five Years,MOVIE,,90,2017,0.0,7.4
56652,ts83827,Arthur's Law,SHOW,,48,2018,2.0,7.2
56654,ts80759,Being Serena,SHOW,TV-PG,29,2018,1.0,6.1
56660,tm404231,Momentum Generation,MOVIE,,104,2018,0.0,8.2
56663,tm319574,Chris Gethard: Career Suicide,MOVIE,,89,2017,0.0,7.4
56687,tm357582,Nostalgia,MOVIE,R,115,2018,0.0,5.5
56706,tm414211,Mr. SOUL!,MOVIE,,90,2018,0.0,7.8
56739,tm376750,O.G.,MOVIE,R,110,2018,0.0,6.2
56769,tm311840,"If You're Not In The Obit, Eat Breakfast",MOVIE,PG-13,90,2017,0.0,7.4
56788,tm327944,"Diana, Our Mother: Her Life and Legacy",MOVIE,G,69,2017,0.0,7.6
56796,ts83355,Hackerville,SHOW,TV-MA,53,2018,1.0,7.1
56843,tm363487,King in the Wilderness,MOVIE,,111,2018,0.0,8.0
56867,tm403712,United Skates,MOVIE,PG-13,89,2018,0.0,7.2
56872,tm404386,Say Her Name: The Life and Death of Sandra Bland,MOVIE,R,105,2018,0.0,6.7
56892,tm408063,93Queen,MOVIE,,90,2018,0.0,7.2
56907,tm416636,John McCain: For Whom the Bell Tolls,MOVIE,PG,104,2018,0.0,7.4
56919,tm347674,The Final Year,MOVIE,,89,2018,0.0,6.5
56922,ts99212,The Ollie & Moon Show,SHOW,TV-Y,11,2017,2.0,8.3
56937,tm311732,Meth Storm,MOVIE,,96,2017,0.0,6.7
56941,tm482223,Manic,MOVIE,,18,2017,0.0,7.4
56957,tm311818,Baltimore Rising,MOVIE,,93,2017,0.0,6.1
56984,tm350466,Arthur Miller: Writer,MOVIE,PG,101,2017,0.0,7.3
57008,tm430038,Breslin and Hamill: Deadline Artists,MOVIE,PG,106,2018,0.0,8.0
57011,tm432738,Leonardo: The Mystery of the Lost Portrait,MOVIE,,86,2018,0.0,6.8
57082,tm323594,Agnelli,MOVIE,PG-13,104,2017,0.0,7.5
57083,tm353879,Atomic Homefront,MOVIE,,100,2017,0.0,7.4
57086,tm427402,Drew Michael,MOVIE,,48,2018,0.0,5.4
57095,tm496719,Porn for Newbies,MOVIE,,88,2018,0.0,5.3
57102,tm440660,Original Sin,MOVIE,PG,75,2018,0.0,6.0
57139,tm429643,The Truth About Killer Robots,MOVIE,PG-13,85,2018,0.0,5.7
57145,tm418736,Vitamania: The Sense and Nonsense of Vitamins,MOVIE,,90,2018,0.0,6.9
57150,tm313970,I Am Evidence,MOVIE,,89,2017,0.0,7.6
57153,tm310307,Rock and a Hard Place,MOVIE,,81,2017,0.0,7.4
57161,tm352620,The Newspaperman: The Life and Times of Ben Bradlee,MOVIE,,90,2017,0.0,7.3
57183,tm405461,LEGO DC Super Hero Girls: Super-Villain High,MOVIE,,78,2018,0.0,4.9
57193,ts85393,Grisse,SHOW,,51,2018,1.0,6.0
57194,tm363493,The Oslo Diaries,MOVIE,PG-13,94,2018,0.0,7.2
57202,tm477183,What I Feel for You,MOVIE,,90,2018,0.0,7.4
57211,tm413425,A Dangerous Son,MOVIE,,86,2018,0.0,6.7
57216,tm363019,The Sentence,MOVIE,,87,2018,0.0,6.9
57218,tm430040,Bleed Out,MOVIE,PG,87,2018,0.0,8.1
57219,tm317435,Warning: This Drug May Kill You,MOVIE,,60,2017,0.0,7.3
57220,tm430017,Swiped: Hooking Up in the Digital Age,MOVIE,PG,82,2018,0.0,5.7
57235,tm414353,Foster,MOVIE,,113,2018,0.0,6.9
57239,tm299276,Cries from Syria,MOVIE,,112,2017,0.0,8.3
57241,tm356068,War Dog: A Soldier's Best Friend,MOVIE,,69,2017,0.0,7.5
57252,tm438389,Icebox,MOVIE,,88,2018,0.0,6.0
57256,tm411318,It's a Hard Truth Ain't It,MOVIE,,75,2018,0.0,6.9
57258,tm435696,Student Athlete,MOVIE,PG,92,2018,0.0,6.5
57261,tm325007,T.J. Miller: Meticulously Ridiculous,MOVIE,,59,2017,0.0,4.9
57279,tm440526,Outside the Bubble: On the Road with Alexandra Pelosi,MOVIE,PG-13,57,2018,0.0,6.4
57289,tm374178,Ali & Cavett: The Tale of the Tapes,MOVIE,,95,2018,0.0,7.3
57349,tm326151,The Words That Built America,MOVIE,G,49,2017,0.0,5.7
57356,tm416091,It Will be Chaos,MOVIE,,93,2018,0.0,6.7
57365,tm446947,The Emperor's Newest Clothes,MOVIE,,26,2018,0.0,5.2
57367,tm423138,Bill Maher: Live From Oklahoma,MOVIE,PG,65,2018,0.0,6.2
57368,tm430026,Stolen Daughters: Kidnapped By Boko Haram,MOVIE,PG-13,79,2018,0.0,6.5
57373,tm413828,Netizens,MOVIE,,96,2018,0.0,5.6
57375,tm344916,George Lopez: The Wall,MOVIE,,60,2017,0.0,5.6
57377,tm363108,Notes from the Field,MOVIE,,90,2018,0.0,6.6
57378,tm357476,The Hunt for Dark Matter,MOVIE,PG,23,2017,0.0,7.0
57379,tm357864,"The Games of the V Olympiad Stockholm, 1912",MOVIE,,170,2017,0.0,6.6
57445,tm814655,The Night House,MOVIE,R,107,2020,0.0,6.5
57512,ts88632,Chernobyl,SHOW,TV-MA,65,2019,1.0,9.4
57587,tm455670,Tenet,MOVIE,PG-13,150,2020,0.0,7.4
57673,tm349873,Joker,MOVIE,R,122,2019,0.0,8.4
57709,tm486890,Promising Young Woman,MOVIE,R,113,2020,0.0,7.5
57776,tm415918,Doctor Sleep,MOVIE,R,152,2019,0.0,7.3
57812,tm827144,The Empty Man,MOVIE,R,136,2020,0.0,6.2
57859,tm446624,The Inventor: Out for Blood in Silicon Valley,MOVIE,,119,2019,0.0,7.1
57904,ts288175,Smiling Friends,SHOW,TV-MA,12,2020,1.0,8.5
57924,tm240624,The New Mutants,MOVIE,PG-13,94,2020,0.0,5.3
57956,tm835051,News of the World,MOVIE,PG-13,118,2020,0.0,6.8
57989,tm414396,Greenland,MOVIE,PG-13,119,2020,0.0,6.4
58088,tm1897,Shazam!,MOVIE,PG-13,132,2019,0.0,7.0
58133,tm435901,Freaky,MOVIE,R,102,2020,0.0,6.3
58240,tm361275,Long Shot,MOVIE,R,120,2019,0.0,6.8
58355,tm369261,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),MOVIE,R,109,2020,0.0,6.0
58387,tm461148,The Personal History of David Copperfield,MOVIE,PG,119,2019,0.0,6.4
58502,tm235768,Godzilla: King of the Monsters,MOVIE,PG-13,131,2019,0.0,6.0
58593,tm348986,It Chapter Two,MOVIE,R,169,2019,0.0,6.5
58603,tm867467,Class Action Park,MOVIE,,90,2020,0.0,7.0
58647,tm244289,Kursk,MOVIE,PG-13,117,2019,0.0,6.6
58819,tm328069,Wonder Woman 1984,MOVIE,PG-13,151,2020,0.0,5.4
58842,tm448004,Weathering with You,MOVIE,PG-13,112,2019,0.0,7.5
58915,tm240628,Scoob!,MOVIE,PG,94,2020,0.0,5.6
58957,tm489696,Let Him Go,MOVIE,R,113,2020,0.0,6.7
58994,tm420429,Roald Dahl's The Witches,MOVIE,PG,106,2020,0.0,5.3
59021,tm814518,The Heist of the Century,MOVIE,,114,2020,0.0,7.1
59079,tm412972,Superintelligence,MOVIE,PG,106,2020,0.0,5.4
59120,tm411838,Annabelle Comes Home,MOVIE,R,106,2019,0.0,5.9
59144,tm424035,The Curse of La Llorona,MOVIE,R,89,2019,0.0,5.2
59194,tm504029,Kajillionaire,MOVIE,R,104,2020,0.0,6.4
59217,tm422969,Blinded by the Light,MOVIE,PG-13,114,2019,0.0,6.9
59230,tm854357,David Byrne's American Utopia,MOVIE,,105,2020,0.0,8.2
59279,tm822845,Bad Education,MOVIE,,108,2019,0.0,7.1
59297,ts282223,Steven Universe Future,SHOW,TV-PG,10,2019,2.0,7.6
59335,tm828948,Let Them All Talk,MOVIE,R,113,2020,0.0,6.1
59365,tm412099,Nancy Drew and the Hidden Staircase,MOVIE,PG,89,2019,0.0,5.7
59404,tm851092,Mogul Mowgli,MOVIE,,89,2020,0.0,6.6
59456,tm458066,Deadwood: The Movie,MOVIE,R,110,2019,0.0,7.4
59480,tm686009,Linda Ronstadt: The Sound of My Voice,MOVIE,PG-13,95,2019,0.0,8.0
59604,tm834029,Unpregnant,MOVIE,PG-13,104,2020,0.0,6.4
59633,ts101691,Beartown,SHOW,TV-MA,58,2020,1.0,7.1
59676,tm834849,Fatale,MOVIE,R,102,2020,0.0,5.4
59706,tm886268,Inheritance,MOVIE,,111,2020,0.0,5.5
59762,tm845511,Identifying Features,MOVIE,,95,2020,0.0,7.4
59794,tm892238,Dating Amber,MOVIE,,92,2020,0.0,7.0
59824,ts95323,The Trial of Christine Keeler,SHOW,,59,2019,1.0,6.9
59851,tm437215,Promare,MOVIE,PG-13,111,2019,0.0,7.0
59876,tm818328,Steven Universe: The Movie,MOVIE,,82,2019,0.0,7.7
59894,tm938142,All My Life,MOVIE,PG-13,91,2020,0.0,6.2
59917,tm950280,The Bee Gees: How Can You Mend a Broken Heart,MOVIE,,111,2020,0.0,8.1
59935,tm320535,Domino,MOVIE,R,89,2019,0.0,4.5
60007,tm447124,Impractical Jokers: The Movie,MOVIE,PG-13,92,2020,0.0,5.8
60053,tm865504,Sublet,MOVIE,,89,2020,0.0,6.9
60080,tm888000,I Used to Go Here,MOVIE,,87,2020,0.0,5.6
60084,ts87071,Success,SHOW,,51,2019,1.0,7.9
60127,tm942189,Half Brothers,MOVIE,PG-13,96,2020,0.0,6.0
60138,tm426410,Diego Maradona,MOVIE,,130,2019,0.0,7.7
60176,tm419440,Ride Your Wave,MOVIE,,94,2019,0.0,6.8
60182,ts236731,Hard,SHOW,TV-MA,30,2020,2.0,6.4
60196,tm917595,The Weight of Gold,MOVIE,,60,2020,0.0,7.1
60210,tm472250,The Immortal,MOVIE,,115,2019,0.0,6.8
60251,tm945198,A West Wing Special to Benefit When We All Vote,MOVIE,,64,2020,0.0,8.4
60290,tm448062,The Mustang,MOVIE,R,96,2019,0.0,6.9
60329,tm865763,John Lewis: Good Trouble,MOVIE,PG,96,2020,0.0,7.4
60332,tm866711,"Crazy, Not Insane",MOVIE,,117,2020,0.0,6.9
60335,tm836590,Gary Gulman: The Great Depresh,MOVIE,,75,2019,0.0,7.6
60378,tm827052,La Afinadora de Árboles,MOVIE,PG,101,2019,0.0,6.4
60396,tm474851,Lego DC Batman: Family Matters,MOVIE,,72,2019,0.0,6.0
60443,tm811806,Killerman,MOVIE,R,112,2019,0.0,5.7
60483,tm854428,Mortal Kombat Legends: Scorpion's Revenge,MOVIE,R,80,2020,0.0,7.4
60490,tm845413,Welcome to Chechnya,MOVIE,,107,2020,0.0,7.9
60508,ts221305,Laetitia,SHOW,,45,2020,1.0,6.9
60512,ts188097,El Pionero,SHOW,,60,2019,1.0,7.3
60545,tm922792,Rose Matafeo: Horndog,MOVIE,,60,2020,0.0,6.5
60592,tm827510,Human Capital,MOVIE,,98,2019,0.0,5.8
60629,tm461190,The Apollo,MOVIE,PG,98,2019,0.0,6.7
60649,tm845521,Charm City Kings,MOVIE,R,125,2020,0.0,6.7
60681,tm822848,Western Stars,MOVIE,PG,83,2019,0.0,7.6
60689,tm898226,Baby God,MOVIE,,78,2020,0.0,5.9
60705,tm450394,Justice League vs. the Fatal Five,MOVIE,PG-13,87,2019,0.0,6.4
60713,tm845711,Dan Soder: Son of a Gary,MOVIE,,62,2019,0.0,7.3
60733,tm823157,Very Ralph,MOVIE,,104,2019,0.0,6.9
60759,tm461196,Showbiz Kids,MOVIE,,95,2020,0.0,7.0
60763,tm937378,The Perfect Weapon,MOVIE,,87,2020,0.0,7.1
60782,tm432035,Native Son,MOVIE,NC-17,114,2019,0.0,5.7
60799,tm440581,At the Heart of Gold: Inside the USA Gymnastics Scandal,MOVIE,PG-13,88,2019,0.0,8.0
60819,tm908935,Deathstroke: Knights & Dragons - The Movie,MOVIE,R,87,2020,0.0,6.3
60833,ts89481,The World Between Us,SHOW,,28,2019,1.0,9.0
60857,tm827603,Bully. Coward. Victim. The Story of Roy Cohn,MOVIE,,94,2019,0.0,6.8
60859,tm823486,Sermon on the Mount,MOVIE,,46,2019,0.0,6.7
60870,tm963365,Alabama Snake,MOVIE,,85,2020,0.0,5.5
60894,tm450401,Natalie Wood: What Remains Behind,MOVIE,PG,100,2020,0.0,7.1
60896,tm944825,Chelsea Handler: Evolution,MOVIE,,68,2020,0.0,5.7
60914,tm915830,One Night in Bangkok,MOVIE,R,105,2020,0.0,5.1
60927,tm450390,Wonder Woman: Bloodlines,MOVIE,PG-13,83,2019,0.0,5.9
60944,tm446406,Share,MOVIE,R,89,2019,0.0,5.6
60945,tm446732,Midnight Family,MOVIE,,81,2019,0.0,7.4
60968,tm406623,Reign of the Supermen,MOVIE,PG-13,87,2019,0.0,6.7
60998,tm859213,My Heart Goes Boom!,MOVIE,,116,2020,0.0,5.7
61017,tm878136,Jimmy Carter: Rock & Roll President,MOVIE,,95,2020,0.0,7.5
61028,ts89179,Other Parents,SHOW,,34,2019,2.0,7.0
61045,tm836956,Daniel Sloss: X,MOVIE,,89,2019,0.0,8.4
61046,tm918114,The Swamp,MOVIE,,114,2020,0.0,6.6
61060,tm833117,The Garden of Evening Mists,MOVIE,,120,2019,0.0,6.8
61077,tm501910,Out in the Open,MOVIE,,103,2019,0.0,6.8
61083,ts110978,Vida perfecta,SHOW,TV-MA,29,2019,2.0,7.3
61088,tm454609,Well Groomed,MOVIE,,59,2019,0.0,5.9
61102,tm939190,537 Votes,MOVIE,,104,2020,0.0,7.2
61122,tm859853,I Miss You,MOVIE,,105,2019,0.0,7.4
61142,tm847005,The Wolves,MOVIE,,95,2020,0.0,7.2
61159,tm883958,LEGO DC: Shazam! Magic and Monsters,MOVIE,,81,2020,0.0,6.2
61203,tm418476,Invisibles,MOVIE,,102,2019,0.0,6.4
61211,tm824198,One for All,MOVIE,,91,2020,0.0,6.2
61243,tm471860,Ice on Fire,MOVIE,,98,2019,0.0,7.4
61253,tm493314,If I Were Rich Man,MOVIE,,98,2019,0.0,4.9
61256,ts268290,Adventure of the Ring,SHOW,TV-14,47,2020,1.0,7.9
61265,tm974617,The Fresh Prince of Bel-Air Reunion,MOVIE,,75,2020,0.0,8.2
61270,tm811658,Pseudo,MOVIE,R,90,2020,0.0,5.7
61290,tm933380,The Mystery of D.B. Cooper,MOVIE,,87,2020,0.0,6.5
61302,ts271202,Tuff Money,SHOW,TV-MA,48,2020,1.0,7.3
61317,tm821120,El verano que vivimos,MOVIE,,119,2020,0.0,5.9
61324,tm845482,On the Record,MOVIE,,95,2020,0.0,7.1
61330,tm882242,Kill Chain: The Cyber War on America's Elections,MOVIE,,91,2020,0.0,7.4
61343,tm831212,"Turu, the Wacky Hen",MOVIE,,80,2019,0.0,4.6
61378,tm894108,We Bare Bears: The Movie,MOVIE,G,69,2020,0.0,6.7
61391,tm851292,Schoolgirls,MOVIE,,97,2020,0.0,6.4
61393,tm680256,Liberty: Mother of Exiles,MOVIE,,90,2019,0.0,6.7
61395,tm898383,Stockton on My Mind,MOVIE,,89,2020,0.0,6.5
61403,tm864405,The Scheme,MOVIE,,118,2020,0.0,7.1
61405,tm812586,Ramy Youssef: Feelings,MOVIE,,60,2019,0.0,7.0
61444,tm827289,Rosa's Wedding,MOVIE,,97,2020,0.0,6.4
61447,tm461646,Ernie & Joe,MOVIE,,96,2019,0.0,7.9
61456,tm476886,Days of the Whale,MOVIE,,80,2019,0.0,6.4
61462,tm921992,Coastal Elites,MOVIE,,87,2020,0.0,6.1
61572,tm465547,Game of Thrones: The Last Watch,MOVIE,,108,2019,0.0,7.1
61586,tm890816,"Yvonne Orji: Momma, I Made It!",MOVIE,,65,2020,0.0,7.0
61601,tm925593,Beth Stelling: Girl Daddy,MOVIE,,57,2020,0.0,6.9
61606,tm825448,"The Bronx, USA",MOVIE,,85,2019,0.0,6.0
61607,tm950310,Revolution Rent,MOVIE,,90,2019,0.0,6.7
61618,tm872994,Transhood,MOVIE,,96,2020,0.0,5.3
61621,tm927053,40 Years a Prisoner,MOVIE,,110,2020,0.0,7.1
61626,tm820155,My Favorite Shapes by Julio Torres,MOVIE,,57,2019,0.0,6.6
61632,tm469747,Wig,MOVIE,PG-13,89,2019,0.0,6.9
61644,tm825481,In the Shadow of the Towers: Stuyvesant High on 9/11,MOVIE,,35,2019,0.0,6.4
61647,tm446182,Moonlight Sonata: Deafness in Three Movements,MOVIE,,90,2019,0.0,7.3
61672,tm945732,The Soul of America,MOVIE,,77,2020,0.0,7.2
61677,tm858486,After Truth: Disinformation and the Cost of Fake News,MOVIE,,95,2020,0.0,7.0
61679,tm463907,One Nation Under Stress,MOVIE,,69,2019,0.0,6.8
61683,tm858269,Sherlock Holmes and the Great Escape,MOVIE,,83,2019,0.0,6.1
61701,tm832906,What Happened on September 11,MOVIE,PG,30,2019,0.0,5.6
61706,tm817931,Yusuf Hawkins: Storm Over Brooklyn,MOVIE,PG-13,99,2020,0.0,7.1
61719,tm914952,Princess of the Row,MOVIE,,90,2020,0.0,6.3
61737,tm934966,In Other Words,MOVIE,PG-13,98,2020,0.0,5.8
61756,tm974016,Colin Quinn & Friends: A Parking Lot Comedy Show,MOVIE,,49,2020,0.0,5.7
61759,tm823601,Alternate Endings: Six New Ways to Die in America,MOVIE,PG,68,2019,0.0,7.3
61780,tm953166,Between the World and Me,MOVIE,,85,2020,0.0,7.3
61801,tm841580,Lindsey Vonn: The Final Season,MOVIE,,89,2019,0.0,7.0
61802,tm915578,Cornfield Shipwreck,MOVIE,,37,2019,0.0,7.4
61814,tm827460,The Art of Political Murder,MOVIE,PG-13,89,2020,0.0,7.3
61817,tm611799,Going Nuts: Tales from the Squirrel World,MOVIE,PG,50,2019,0.0,7.6
61825,tm857585,Women of Troy,MOVIE,,59,2020,0.0,7.1
61832,tm949223,Simmer,MOVIE,,96,2020,0.0,7.4
61871,tm823607,Unmasking Jihadi John: Anatomy of a Terrorist,MOVIE,,90,2019,0.0,7.1
61895,tm426115,What You Gonna Do When the World's on Fire?,MOVIE,,123,2019,0.0,6.7
61901,tm516656,Chateau Vato,MOVIE,,107,2020,0.0,5.3
61931,tm987508,Don't Let The Pigeon Do Storytime,MOVIE,,56,2020,0.0,6.9
61972,tm1020165,Amaraica,MOVIE,,93,2020,0.0,4.5
61992,tm884668,The Foquita: El 10 de la Calle,MOVIE,PG-13,90,2020,0.0,5.7
61995,tm856751,Whitmer Thomas: The Golden One,MOVIE,,63,2020,0.0,6.4
61997,tm825445,Saudi Women's Driving School,MOVIE,,65,2019,0.0,6.6
62009,tm864750,Fandango at the Wall,MOVIE,,92,2020,0.0,8.5
62018,tm462003,Huracán,MOVIE,,103,2020,0.0,5.5
62019,tm834379,The Woodstock Bus,MOVIE,PG,79,2019,0.0,6.3
62022,tm843682,Lil Rel Howery: Live in Crenshaw,MOVIE,,64,2019,0.0,5.5
62025,tm824228,Buzz,MOVIE,PG,90,2019,0.0,6.3
62036,tm463451,Any One of Us,MOVIE,,88,2019,0.0,7.8
62056,tm1079301,Scandalous: The Untold Story of the National Enquirer,MOVIE,,97,2019,0.0,6.5
62067,tm449495,The Many Lives of Nick Buoniconti,MOVIE,PG,74,2019,0.0,7.0
62075,tm837011,Mezquite's Heart,MOVIE,,80,2019,0.0,7.7
62081,tm478552,La Musiquita Por Dentro,MOVIE,,102,2019,0.0,7.1
62091,tm452757,Amanda Seales: I Be Knowin',MOVIE,,60,2019,0.0,6.0
62104,tm946973,Burning Ojai: Our Fire Story,MOVIE,,40,2020,0.0,6.3
62112,tm940880,Growing Up Milwaukee,MOVIE,,115,2020,0.0,7.0
62121,tm961041,A La Calle,MOVIE,,110,2020,0.0,5.9
62129,tm671829,La leyenda negra,MOVIE,,84,2020,0.0,7.0
62141,tm920345,On the Trail: Inside the 2020 Primaries,MOVIE,,94,2020,0.0,6.6
62173,tm602038,True Justice: Bryan Stevenson's Fight for Equality,MOVIE,R,102,2019,0.0,8.3
62188,tm825452,Finding the Way Home,MOVIE,,97,2019,0.0,7.1
62194,tm979287,My Gift: A Christmas Special From Carrie Underwood,MOVIE,,54,2020,0.0,6.8
62208,tm519170,Lupe,MOVIE,,77,2019,0.0,5.1
62224,tm956831,The Power of We: A Sesame Street Special,MOVIE,,21,2020,0.0,5.1
62232,tm840119,Belichick & Saban: The Art of Coaching,MOVIE,PG,90,2019,0.0,7.6
62237,tm937015,Wild Card: The Downfall of a Radio Loudmouth,MOVIE,,76,2020,0.0,6.3
62276,tm483034,De Lo Mio,MOVIE,,74,2019,0.0,6.1
62298,tm857582,We Are the Dream: The Kids of the Oakland MLK Oratorical Fest,MOVIE,,58,2020,0.0,6.5
62380,tm244142,The Batman,MOVIE,PG-13,176,2022,0.0,8.0
62469,tm372685,Death on the Nile,MOVIE,PG-13,127,2022,0.0,6.6
62530,tm305113,Dune,MOVIE,PG-13,155,2021,0.0,8.1
62600,tm1047284,Drive My Car,MOVIE,,179,2021,0.0,7.6
62650,tm855362,Nightmare Alley,MOVIE,R,150,2021,0.0,7.1
62721,tm460711,Free Guy,MOVIE,PG-13,115,2021,0.0,7.1
62783,tm827124,The Matrix Resurrections,MOVIE,R,148,2021,0.0,5.7
62827,tm860276,Nobody,MOVIE,R,92,2021,0.0,7.4
62884,tm429301,The French Dispatch,MOVIE,R,103,2021,0.0,7.3
62923,tm996853,Dear Evan Hansen,MOVIE,PG-13,137,2021,0.0,6.1
63012,tm820276,King Richard,MOVIE,PG-13,145,2021,0.0,7.5
63111,tm434720,The King's Man,MOVIE,R,131,2021,0.0,6.4
63154,tm453779,West Side Story,MOVIE,PG-13,157,2021,0.0,7.2
63166,tm490639,The Survivor,MOVIE,R,129,2022,0.0,6.9
63219,tm841254,The Last Duel,MOVIE,R,153,2021,0.0,7.4
63263,tm474190,The Forever Purge,MOVIE,R,103,2021,0.0,5.4
63307,tm1102731,The Eyes of Tammy Faye,MOVIE,PG-13,128,2021,0.0,6.7
63357,tm1143365,Tony Hawk: Until the Wheels Fall Off,MOVIE,R,135,2022,0.0,8.1
63420,tm1063493,Hitman's Wife's Bodyguard,MOVIE,R,117,2021,0.0,6.1
63481,tm239632,F9,MOVIE,PG-13,155,2021,0.0,5.2
63522,tm1142230,Kimi,MOVIE,R,89,2022,0.0,6.3
63543,tm448779,Antlers,MOVIE,R,99,2021,0.0,5.9
63587,tm418586,In the Heights,MOVIE,PG-13,143,2021,0.0,7.3
63611,tm1088379,Moonshot,MOVIE,PG-13,104,2022,0.0,5.5
63671,tm826359,Malignant,MOVIE,R,111,2021,0.0,6.3
63735,tm299698,The Suicide Squad,MOVIE,R,132,2021,0.0,7.2
63743,ts225228,The Thaw,SHOW,,49,2022,1.0,6.7
63787,tm816376,Halloween Kills,MOVIE,R,95,2021,0.0,5.5
63811,ts270943,It's a Sin,SHOW,TV-MA,48,2021,1.0,8.7
63967,tm893885,Zack Snyder's Justice League,MOVIE,R,242,2021,0.0,8.0
64004,tm887078,Shiva Baby,MOVIE,,78,2021,0.0,7.1
64052,tm239926,Godzilla vs. Kong,MOVIE,PG-13,113,2021,0.0,6.3
64058,tm1000681,Language Lessons,MOVIE,R,91,2021,0.0,7.1
64084,tm355775,Ron's Gone Wrong,MOVIE,PG,107,2021,0.0,7.0
64115,tm1037456,No Sudden Move,MOVIE,R,115,2021,0.0,6.4
64139,tm846332,Judas and the Black Messiah,MOVIE,R,126,2021,0.0,7.5
64155,tm1019345,The Fallout,MOVIE,R,96,2022,0.0,7.0
64230,tm463117,The Many Saints of Newark,MOVIE,R,115,2021,0.0,6.3
64271,tm855361,Reminiscence,MOVIE,PG-13,148,2021,0.0,5.8
64331,tm474986,Mortal Kombat,MOVIE,R,110,2021,0.0,6.1
64414,tm855154,The Little Things,MOVIE,R,128,2021,0.0,6.3
64440,tm1029297,Cry Macho,MOVIE,PG-13,104,2021,0.0,5.7
64457,tm996854,"Batman: The Long Halloween, Part One",MOVIE,PG-13,85,2021,0.0,7.2
64492,tm405069,The Conjuring: The Devil Made Me Do It,MOVIE,R,111,2021,0.0,6.3
64530,tm1128929,Harry Potter 20th Anniversary: Return to Hogwarts,MOVIE,PG-13,103,2022,0.0,8.0
64574,tm434041,Space Jam: A New Legacy,MOVIE,PG,115,2021,0.0,4.4
64607,tm817523,Those Who Wish Me Dead,MOVIE,R,100,2021,0.0,6.0
64628,tm1077020,Injustice,MOVIE,R,78,2021,0.0,6.3
64632,tm1177443,Fantastic Beasts: A Natural History,MOVIE,,58,2022,0.0,6.6
64669,tm863813,Brothers by Blood,MOVIE,R,90,2021,0.0,4.9
64707,tm350225,Street Gang: How We Got to Sesame Street,MOVIE,PG,107,2021,0.0,8.1
